trip_id,driver_id,cab_id,rider_id,location_start_id,ride_end_time,coupon_id,rider_payment_id,request_time,ride_start_time,ride_wait_time,total_mileage,trip_amount,discount_amount,paid_amount,trip_status,rider_rating,driver_rating,rider_review,driver_review
trip_548,EMP045,cab45,CUS1019,loc548,02-01-2020 21:31:00,0,pay019,8:48:00 PM,1/2/20,12:07:00 AM,12,39,0,39,completed,3,2,not found in location,poor car quality
trip_549,EMP022,cab22,CUS1020,loc549,02-01-2020 21:41:00,0,pay020,8:49:00 PM,1/2/20,12:07:00 AM,15,45,0,45,completed,5,3.5,waiting in correct location,friendly conversation
trip_550,EMP023,cab23,CUS1006,loc550,02-01-2020 21:47:00,0,pay006,8:50:00 PM,1/2/20,12:07:00 AM,16.67,62,0,62,completed,4,3.9,friendly customer,clean car
trip_551,EMP024,cab24,CUS1007,loc551,02-01-2020 22:01:00,0,pay007,8:48:00 PM,1/2/20,12:10:00 AM,21,66,0,66,completed,2,3,refused to wear seat belt,language barrier
trip_552,EMP025,cab25,CUS1008,loc552,02-01-2020 22:06:00,0,pay008,8:59:00 PM,1/2/20,12:10:00 AM,19,66,0,66,completed,3,1,not found in location,worst customer service
trip_553,EMP026,cab26,CUS1009,loc553,02-01-2020 22:19:00,0,pay009,9:05:00 PM,1/2/20,12:16:00 AM,19.33,66,0,66,completed,4,3,friendly customer,language barrier
trip_554,EMP027,cab27,CUS1010,loc554,02-01-2020 22:28:00,0,pay010,9:11:00 PM,1/2/20,12:16:00 AM,20.33,66,0,66,completed,2,1,refused to wear seat belt,worst customer service
trip_555,EMP028,cab28,CUS1011,loc555,02-01-2020 22:14:00,0,pay011,9:12:00 PM,1/2/20,12:16:00 AM,15.33,45,0,45,completed,5,1,waiting in correct location,worst customer service
trip_556,EMP029,cab29,CUS1012,loc556,02-01-2020 23:27:00,0,pay012,9:14:00 PM,1/2/20,12:16:00 AM,39,83,0,83,completed,1,3.9,poor,clean car
trip_557,EMP030,cab30,CUS1013,loc557,02-01-2020 22:38:00,0,pay013,9:19:00 PM,1/2/20,12:16:00 AM,21,66,0,66,completed,4,3.9,friendly customer,clean car
trip_558,EMP031,cab31,CUS1014,loc558,02-01-2020 22:41:00,0,pay014,9:22:00 PM,1/2/20,12:16:00 AM,21,66,0,66,completed,3,3.9,not found in location,clean car
trip_559,EMP032,cab32,CUS1015,loc559,02-01-2020 23:05:00,0,pay015,9:44:00 PM,1/2/20,12:16:00 AM,21.67,66,0,66,completed,3,3.5,not found in location,friendly conversation
trip_560,EMP033,cab33,CUS1016,loc560,03-01-2020 00:08:00,0,pay016,10:15:00 PM,1/2/20,12:16:00 AM,32.33,79,0,79,completed,2,3.9,refused to wear seat belt,clean car
trip_561,EMP034,cab34,CUS1017,loc561,02-01-2020 23:44:00,0,pay017,10:22:00 PM,1/2/20,12:16:00 AM,22,66,0,66,completed,3,3.9,not found in location,clean car
trip_562,EMP035,cab35,CUS1002,loc562,02-01-2020 23:52:00,0,pay002,10:34:00 PM,1/2/20,12:16:00 AM,20.67,66,0,66,completed,2,3,refused to wear seat belt,language barrier
trip_563,EMP036,cab36,CUS1003,loc563,02-01-2020 23:48:00,0,pay003,10:51:00 PM,1/2/20,12:16:00 AM,13.67,45,0,45,completed,4,3.5,friendly customer,friendly conversation
trip_564,EMP037,cab37,CUS1004,loc564,02-01-2020 23:56:00,3,pay004,10:58:00 PM,1/2/20,12:16:00 AM,14,45,4.5,40.5,completed,2,2,refused to wear seat belt,poor car quality
trip_565,EMP038,cab38,CUS1005,loc565,03-01-2020 00:04:00,0,pay005,11:00:00 PM,1/2/20,12:16:00 AM,16,62,0,62,completed,1,3,poor,language barrier
trip_566,EMP039,cab39,CUS1006,loc566,02-01-2020 23:54:00,0,pay006,11:04:00 PM,1/2/20,12:16:00 AM,11.33,39,0,39,completed,2,3.5,refused to wear seat belt,arrived on time
trip_567,EMP040,cab40,CUS1170,loc567,03-01-2020 00:22:00,0,pay170,11:15:00 PM,1/2/20,12:16:00 AM,17,62,0,62,completed,4,3.5,friendly customer,arrived on time
trip_568,EMP041,cab41,CUS1171,loc568,03-01-2020 00:56:00,0,pay171,11:37:00 PM,1/2/20,12:16:00 AM,21,66,0,66,completed,5,3.5,waiting in correct location,arrived on time
trip_569,EMP042,cab42,CUS1172,loc569,03-01-2020 00:35:00,0,pay172,11:40:00 PM,1/2/20,12:16:00 AM,13,45,0,45,completed,5,3.5,waiting in correct location,arrived on time
trip_570,EMP043,cab43,CUS1173,loc570,03-01-2020 01:36:00,0,pay173,12:31:00 AM,1/3/20,12:16:00 AM,16.33,62,0,62,completed,3,1,not found in location,worst customer service
trip_571,EMP044,cab44,CUS1174,loc571,03-01-2020 01:46:00,0,pay174,12:38:00 AM,1/3/20,12:16:00 AM,17.33,62,0,62,completed,4,3,friendly customer,language barrier
trip_572,EMP045,cab45,CUS1175,loc572,03-01-2020 03:30:00,0,pay175,2:00:00 AM,1/3/20,12:16:00 AM,24.67,74,0,74,completed,2,1,refused to wear seat belt,worst customer service
trip_573,EMP046,cab46,CUS1176,loc573,03-01-2020 03:56:00,0,pay176,2:05:00 AM,1/3/20,12:16:00 AM,31.67,79,0,79,completed,3,3,not found in location,language barrier
trip_574,EMP047,cab47,CUS1177,loc574,03-01-2020 04:07:00,0,pay177,2:58:00 AM,1/3/20,12:16:00 AM,17.67,62,0,62,completed,1,1,poor,worst customer service
trip_575,EMP048,cab48,CUS1178,loc575,03-01-2020 04:09:00,0,pay178,3:13:00 AM,1/3/20,12:16:00 AM,13.33,45,0,45,completed,1,3,poor,language barrier
trip_576,EMP049,cab49,CUS1179,loc576,03-01-2020 04:21:00,0,pay179,3:53:00 AM,1/3/20,12:16:00 AM,4,27,0,27,completed,5,1,waiting in correct location,worst customer service
trip_577,EMP050,cab50,CUS1180,loc577,03-01-2020 04:21:00,0,pay180,3:53:00 AM,1/3/20,12:16:00 AM,4,27,0,27,completed,2,2,refused to wear seat belt,poor car quality
trip_578,EMP051,cab51,CUS1181,loc578,03-01-2020 04:21:00,0,pay181,3:53:00 AM,1/3/20,12:16:00 AM,4,27,0,27,completed,3,3.9,not found in location,clean car
trip_579,EMP052,cab52,CUS1182,loc579,03-01-2020 04:21:00,0,pay182,3:53:00 AM,1/3/20,12:16:00 AM,4,27,0,27,completed,4,1,friendly customer,worst customer service
trip_580,EMP053,cab53,CUS1183,loc580,03-01-2020 04:21:00,2,pay183,3:53:00 AM,1/3/20,12:16:00 AM,4,27,5,22,completed,5,1,waiting in correct location,worst customer service
trip_581,EMP054,cab54,CUS1184,loc581,03-01-2020 04:21:00,0,pay184,3:53:00 AM,1/3/20,12:16:00 AM,4,27,0,27,completed,2,3.9,refused to wear seat belt,clean car
trip_582,EMP055,cab55,CUS1185,loc582,03-01-2020 04:21:00,0,pay185,3:53:00 AM,1/3/20,12:16:00 AM,4,27,0,27,completed,4,3.9,friendly customer,clean car
trip_583,EMP056,cab56,CUS1174,loc583,03-01-2020 04:21:00,0,pay174,3:53:00 AM,1/3/20,12:16:00 AM,4,27,0,27,completed,1,1,poor,worst customer service
trip_584,EMP057,cab57,CUS1175,loc584,03-01-2020 04:21:00,0,pay175,3:53:00 AM,1/3/20,12:16:00 AM,4,27,0,27,completed,4,3.5,friendly customer,arrived on time
trip_585,EMP058,cab58,CUS1176,loc585,03-01-2020 04:21:00,0,pay176,3:53:00 AM,1/3/20,12:16:00 AM,4,27,0,27,completed,3,3.9,not found in location,clean car
trip_586,EMP059,cab59,CUS1177,loc586,03-01-2020 04:21:00,0,pay177,3:53:00 AM,1/3/20,12:16:00 AM,4,27,0,27,completed,1,1,poor,worst customer service
trip_587,EMP060,cab60,CUS1178,loc587,03-01-2020 04:21:00,0,pay178,3:53:00 AM,1/3/20,12:16:00 AM,4,27,0,27,completed,4,3,friendly customer,language barrier
trip_588,EMP061,cab61,CUS1020,loc588,03-01-2020 04:21:00,0,pay020,3:53:00 AM,1/3/20,12:16:00 AM,4,27,0,27,completed,2,3.5,refused to wear seat belt,arrived on time
trip_589,EMP062,cab62,CUS1006,loc589,03-01-2020 04:21:00,0,pay006,3:53:00 AM,1/3/20,12:16:00 AM,4,27,0,27,completed,4,3.5,friendly customer,arrived on time
trip_590,EMP063,cab63,CUS1007,loc590,03-01-2020 04:21:00,0,pay007,3:53:00 AM,1/3/20,12:16:00 AM,4,27,0,27,completed,1,2,poor,poor car quality
trip_591,EMP064,cab64,CUS1008,loc591,03-01-2020 04:21:00,0,pay008,3:53:00 AM,1/3/20,12:16:00 AM,4,27,0,27,completed,3,3.5,not found in location,arrived on time
trip_592,EMP065,cab65,CUS1009,loc592,03-01-2020 04:21:00,0,pay009,3:53:00 AM,1/3/20,12:16:00 AM,4,27,0,27,completed,5,1,waiting in correct location,worst customer service
trip_593,EMP066,cab66,CUS1010,loc593,03-01-2020 04:21:00,0,pay010,3:53:00 AM,1/3/20,12:16:00 AM,4,27,0,27,completed,5,1,waiting in correct location,worst customer service
trip_594,EMP067,cab67,CUS1011,loc594,03-01-2020 04:21:00,0,pay011,3:53:00 AM,1/3/20,12:16:00 AM,4,27,0,27,completed,2,3,refused to wear seat belt,language barrier
trip_595,EMP068,cab68,CUS1182,loc595,03-01-2020 04:21:00,0,pay182,3:53:00 AM,1/3/20,12:16:00 AM,4,27,0,27,completed,4,3.5,friendly customer,arrived on time
trip_596,EMP069,cab69,CUS1183,loc596,03-01-2020 04:21:00,0,pay183,3:53:00 AM,1/3/20,12:16:00 AM,4,27,0,27,completed,1,2,poor,poor car quality
trip_597,EMP070,cab70,CUS1184,loc597,03-01-2020 04:21:00,0,pay184,3:53:00 AM,1/3/20,12:16:00 AM,4,27,0,27,completed,4,3.5,friendly customer,arrived on time
trip_598,EMP071,cab71,CUS1185,loc598,03-01-2020 06:06:00,4,pay185,5:01:00 AM,1/3/20,12:10:00 AM,18.33,62,3.1,58.9,completed,4,2,friendly customer,poor car quality
trip_599,EMP072,cab72,CUS1174,loc599,03-01-2020 06:18:00,0,pay174,5:22:00 AM,1/3/20,12:10:00 AM,15.33,45,0,45,completed,3,3.9,not found in location,clean car
trip_600,EMP073,cab73,CUS1175,loc600,03-01-2020 06:59:00,0,pay175,5:48:00 AM,1/3/20,12:10:00 AM,20.33,66,0,66,completed,1,3.5,poor,arrived on time
trip_601,EMP074,cab74,CUS1176,loc601,03-01-2020 07:53:00,0,pay176,6:30:00 AM,1/3/20,12:20:00 AM,21,66,0,66,completed,3,3,not found in location,language barrier
trip_602,EMP075,cab75,CUS1019,loc602,03-01-2020 07:52:00,0,pay019,6:31:00 AM,1/3/20,12:20:00 AM,20.33,66,0,66,completed,5,3.5,waiting in correct location,arrived on time
trip_603,EMP076,cab76,CUS1001,loc603,03-01-2020 07:50:00,2,pay001,6:32:00 AM,1/3/20,12:20:00 AM,19.33,66,5,61,completed,5,3.5,waiting in correct location,arrived on time
trip_604,EMP077,cab77,CUS1002,loc604,03-01-2020 08:07:00,0,pay002,6:44:00 AM,1/3/20,12:20:00 AM,21,66,0,66,completed,3,2,not found in location,poor car quality
trip_605,EMP078,cab78,CUS1003,loc605,03-01-2020 08:38:00,0,pay003,6:50:00 AM,1/3/20,12:20:00 AM,29.33,79,0,79,completed,3,1,not found in location,worst customer service
trip_606,EMP079,cab79,CUS1004,loc606,03-01-2020 09:04:00,0,pay004,7:13:00 AM,1/3/20,12:20:00 AM,30.33,79,0,79,completed,4,3.5,friendly customer,arrived on time
trip_607,EMP080,cab80,CUS1005,loc607,03-01-2020 09:00:00,0,pay005,7:39:00 AM,1/3/20,12:20:00 AM,20.33,66,0,66,completed,1,2,poor,poor car quality
trip_608,EMP081,cab81,CUS1006,loc608,03-01-2020 09:00:00,1,pay006,7:39:00 AM,1/3/20,12:20:00 AM,20.33,66,10,56,completed,1,1,poor,worst customer service
trip_609,EMP082,cab82,CUS1007,loc609,03-01-2020 09:00:00,0,pay007,7:39:00 AM,1/3/20,12:20:00 AM,20.33,66,0,66,completed,5,2,waiting in correct location,poor car quality
trip_610,EMP083,cab83,CUS1181,loc610,03-01-2020 09:00:00,0,pay181,7:39:00 AM,1/3/20,12:20:00 AM,20.33,66,0,66,completed,5,3.5,polite,arrived on time
trip_611,EMP084,cab84,CUS1182,loc611,03-01-2020 09:00:00,0,pay182,7:39:00 AM,1/3/20,12:20:00 AM,20.33,66,0,66,completed,4,1,friendly customer,worst customer service
trip_612,EMP048,cab48,CUS1183,loc612,03-01-2020 09:00:00,0,pay183,7:39:00 AM,1/3/20,12:20:00 AM,20.33,66,0,66,completed,3,3.9,not found in location,clean car
trip_613,EMP049,cab49,CUS1184,loc613,03-01-2020 09:00:00,0,pay184,7:39:00 AM,1/3/20,12:20:00 AM,20.33,66,0,66,completed,4,3.9,friendly customer,clean car
trip_614,EMP050,cab50,CUS1185,loc614,03-01-2020 09:00:00,0,pay185,7:39:00 AM,1/3/20,12:20:00 AM,20.33,66,0,66,completed,3,3.9,not found in location,clean car
trip_615,EMP051,cab51,CUS1186,loc615,03-01-2020 09:00:00,0,pay186,7:39:00 AM,1/3/20,12:20:00 AM,20.33,66,0,66,completed,3,1,not found in location,worst customer service
trip_616,EMP052,cab52,CUS1187,loc616,03-01-2020 09:00:00,0,pay187,7:39:00 AM,1/3/20,12:20:00 AM,20.33,66,0,66,completed,1,1,poor,worst customer service
trip_617,EMP053,cab53,CUS1188,loc617,03-01-2020 09:00:00,0,pay188,7:39:00 AM,1/3/20,12:20:00 AM,20.33,66,0,66,completed,5,3.5,polite,arrived on time
trip_618,EMP054,cab54,CUS1175,loc618,03-01-2020 09:00:00,0,pay175,7:39:00 AM,1/3/20,12:20:00 AM,20.33,66,0,66,completed,1,3.9,poor,clean car
trip_619,EMP055,cab55,CUS1176,loc619,03-01-2020 09:00:00,0,pay176,7:39:00 AM,1/3/20,12:20:00 AM,20.33,66,0,66,completed,5,2,polite,poor car quality
trip_620,EMP056,cab56,CUS1019,loc620,03-01-2020 09:00:00,3,pay019,7:39:00 AM,1/3/20,12:20:00 AM,20.33,66,6.6,59.4,completed,2,3,refused to wear seat belt,language barrier
trip_621,EMP057,cab57,CUS1001,loc621,03-01-2020 09:00:00,0,pay001,7:39:00 AM,1/3/20,12:20:00 AM,20.33,66,0,66,completed,1,3.9,poor,friendly Driver
trip_622,EMP058,cab58,CUS1002,loc622,03-01-2020 09:00:00,0,pay002,7:39:00 AM,1/3/20,12:20:00 AM,20.33,66,0,66,completed,2,1,refused to wear seat belt,worst customer service
trip_623,EMP059,cab59,CUS1181,loc623,03-01-2020 09:00:00,0,pay181,7:39:00 AM,1/3/20,12:20:00 AM,20.33,66,0,66,completed,5,1,polite,worst customer service
trip_624,EMP060,cab60,CUS1182,loc624,03-01-2020 09:00:00,0,pay182,7:39:00 AM,1/3/20,12:20:00 AM,20.33,66,0,66,completed,5,3,polite,language barrier
trip_625,EMP061,cab61,CUS1183,loc625,03-01-2020 09:00:00,0,pay183,7:39:00 AM,1/3/20,12:20:00 AM,20.33,66,0,66,completed,4,2,friendly customer,poor car quality
trip_626,EMP062,cab62,CUS1184,loc626,03-01-2020 09:00:00,0,pay184,7:39:00 AM,1/3/20,12:20:00 AM,20.33,66,0,66,completed,4,3,friendly customer,language barrier
trip_627,EMP132,cab132,CUS1185,loc627,03-01-2020 09:00:00,0,pay185,7:39:00 AM,1/3/20,12:20:00 AM,20.33,66,0,66,completed,4,1,friendly customer,worst customer service
trip_628,EMP133,cab133,CUS1179,loc628,03-01-2020 09:00:00,0,pay179,7:39:00 AM,1/3/20,12:20:00 AM,20.33,66,0,66,completed,3,3.5,not found in location,arrived on time
trip_629,EMP134,cab134,CUS1180,loc629,03-01-2020 09:00:00,0,pay180,7:39:00 AM,1/3/20,12:20:00 AM,20.33,66,0,66,completed,5,3,polite,language barrier
trip_630,EMP135,cab135,CUS1181,loc630,03-01-2020 09:00:00,0,pay181,7:39:00 AM,1/3/20,12:20:00 AM,20.33,66,0,66,completed,1,1,poor,worst customer service
trip_631,EMP136,cab136,CUS1182,loc631,03-01-2020 09:00:00,0,pay182,7:39:00 AM,1/3/20,12:20:00 AM,20.33,66,0,66,completed,5,1,polite,worst customer service
trip_632,EMP137,cab137,CUS1183,loc632,03-01-2020 09:00:00,0,pay183,7:49:00 AM,1/3/20,12:10:00 AM,20.33,66,0,66,completed,3,3.5,not found in location,arrived on time
trip_633,EMP138,cab138,CUS1184,loc633,03-01-2020 09:00:00,0,pay184,7:49:00 AM,1/3/20,12:10:00 AM,20.33,66,0,66,completed,5,2,polite,poor car quality
trip_634,EMP139,cab139,CUS1185,loc634,03-01-2020 09:00:00,4,pay185,7:49:00 AM,1/3/20,12:10:00 AM,20.33,66,3.3,62.7,completed,5,3,polite,language barrier
trip_635,EMP140,cab140,CUS1017,loc635,03-01-2020 09:00:00,0,pay017,7:49:00 AM,1/3/20,12:10:00 AM,20.33,66,0,66,completed,2,3.5,refused to wear seat belt,arrived on time
trip_636,EMP141,cab141,CUS1018,loc636,03-01-2020 09:00:00,2,pay018,7:49:00 AM,1/3/20,12:10:00 AM,20.33,66,5,61,completed,2,1,refused to wear seat belt,worst customer service
trip_637,EMP142,cab142,CUS1019,loc637,03-01-2020 09:00:00,0,pay019,7:49:00 AM,1/3/20,12:10:00 AM,20.33,66,0,66,completed,3,3,not found in location,language barrier
trip_638,EMP143,cab143,CUS1020,loc638,03-01-2020 09:00:00,0,pay020,7:49:00 AM,1/3/20,12:10:00 AM,20.33,66,0,66,completed,4,1,friendly customer,worst customer service
trip_639,EMP144,cab144,CUS1021,loc639,03-01-2020 09:00:00,0,pay021,7:49:00 AM,1/3/20,12:10:00 AM,20.33,66,0,66,completed,4,3.5,friendly customer,arrived on time
trip_640,EMP145,cab145,CUS1022,loc640,03-01-2020 09:00:00,0,pay022,7:49:00 AM,1/3/20,12:10:00 AM,20.33,66,0,66,completed,3,2,not found in location,poor car quality
trip_641,EMP146,cab146,CUS1023,loc641,03-01-2020 09:00:00,0,pay023,7:49:00 AM,1/3/20,12:10:00 AM,20.33,66,0,66,completed,3,3.9,not found in location,friendly Driver
trip_642,EMP147,cab147,CUS1024,loc642,03-01-2020 09:21:00,0,pay024,8:08:00 AM,1/3/20,12:01:00 AM,24,74,0,74,completed,1,3,poor,language barrier
trip_643,EMP148,cab148,CUS1025,loc643,03-01-2020 09:22:00,0,pay025,8:12:00 AM,1/3/20,12:01:00 AM,23,,0,0,completed,2,3,refused to wear seat belt,language barrier
trip_644,EMP149,cab149,CUS1026,loc644,03-01-2020 09:18:00,0,pay026,8:18:00 AM,1/3/20,12:01:00 AM,19.67,66,0,66,completed,2,2,unfriendly,poor car quality
trip_645,EMP150,cab150,CUS1188,loc645,03-01-2020 09:37:00,0,pay188,8:21:00 AM,1/3/20,12:01:00 AM,25,74,0,74,completed,4,3.9,friendly customer,friendly Driver
trip_646,EMP151,cab151,CUS1175,loc646,03-01-2020 10:06:00,0,pay175,8:27:00 AM,1/3/20,12:01:00 AM,32.67,79,0,79,completed,4,3.9,friendly customer,friendly Driver
trip_647,EMP152,cab152,CUS1176,loc647,03-01-2020 09:56:00,0,pay176,8:34:00 AM,1/3/20,12:01:00 AM,27,74,0,74,completed,5,3,polite,language barrier
trip_648,EMP153,cab153,CUS1019,loc648,03-01-2020 09:27:00,3,pay019,8:35:00 AM,1/3/20,12:01:00 AM,17,62,6.2,55.8,completed,4,3.5,friendly customer,arrived on time
trip_649,EMP154,cab154,CUS1001,loc649,03-01-2020 09:45:00,0,pay001,8:39:00 AM,1/3/20,12:01:00 AM,21.67,66,0,66,completed,3,1,not found in location,worst customer service
trip_650,EMP155,cab155,CUS1002,loc650,03-01-2020 09:53:00,0,pay002,8:51:00 AM,1/3/20,12:01:00 AM,20.33,66,0,66,completed,1,2,poor,poor car quality
trip_651,EMP156,cab156,CUS1185,loc651,03-01-2020 09:48:00,0,pay185,8:55:00 AM,1/3/20,12:01:00 AM,17.33,62,0,62,completed,3,3.9,not found in location,friendly Driver
trip_652,EMP157,cab157,CUS1017,loc652,03-01-2020 09:58:00,0,pay017,8:58:00 AM,1/3/20,12:01:00 AM,19.67,66,0,66,completed,1,2,poor,poor car quality
trip_653,EMP007,cab07,CUS1018,loc653,03-01-2020 10:40:00,0,pay018,9:37:00 AM,1/3/20,12:01:00 AM,20.67,66,0,66,completed,5,2,polite,poor car quality
trip_654,EMP008,cab08,CUS1019,loc654,03-01-2020 10:45:00,0,pay019,9:41:00 AM,1/3/20,12:01:00 AM,21,66,0,66,completed,5,2,polite,poor car quality
trip_655,EMP009,cab09,CUS1020,loc655,03-01-2020 10:54:00,0,pay020,9:56:00 AM,1/3/20,12:01:00 AM,19,66,0,66,completed,5,3.5,polite,arrived on time
trip_656,EMP010,cab10,CUS1021,loc656,03-01-2020 12:50:00,0,pay021,10:02:00 AM,1/3/20,12:01:00 AM,55.67,95,0,95,completed,2,2,unfriendly,poor car quality
trip_657,EMP011,cab11,CUS1007,loc657,03-01-2020 11:18:00,0,pay007,10:13:00 AM,1/3/20,12:01:00 AM,21.33,66,0,66,completed,2,2,unfriendly,poor car quality
trip_658,EMP012,cab12,CUS1008,loc658,03-01-2020 11:08:00,0,pay008,10:14:00 AM,1/3/20,12:01:00 AM,17.67,62,0,62,completed,1,1,poor,worst customer service
trip_659,EMP013,cab13,CUS1009,loc659,03-01-2020 11:39:00,0,pay009,10:57:00 AM,1/3/20,12:01:00 AM,13.67,45,0,45,completed,3,2,not found in location,poor car quality
trip_660,EMP014,cab14,CUS1010,loc660,03-01-2020 12:04:00,0,pay010,10:57:00 AM,1/3/20,12:01:00 AM,22,66,0,66,completed,4,1,friendly customer,worst customer service
trip_661,EMP015,cab15,CUS1011,loc661,03-01-2020 12:02:00,0,pay011,11:10:00 AM,1/3/20,12:01:00 AM,17,62,0,62,completed,3,1,not found in location,extremely unprofessional
trip_662,EMP016,cab16,CUS1182,loc662,03-01-2020 12:44:00,0,pay182,11:12:00 AM,1/3/20,12:01:00 AM,30.33,79,0,79,completed,4,1,friendly customer,extremely unprofessional
trip_663,EMP017,cab17,CUS1183,loc663,03-01-2020 12:03:00,0,pay183,11:19:00 AM,1/3/20,12:01:00 AM,14.33,45,0,45,completed,2,2,unfriendly,poor car quality
trip_664,EMP018,cab18,CUS1015,loc664,03-01-2020 12:06:00,0,pay015,11:27:00 AM,1/3/20,12:01:00 AM,12.67,39,0,39,completed,4,4.7,friendly customer,poor car quality
trip_665,EMP019,cab19,CUS1016,loc665,03-01-2020 12:22:00,1,pay016,11:40:00 AM,1/3/20,12:01:00 AM,13.67,45,10,35,completed,5,2,polite,poor car quality
trip_666,EMP020,cab20,CUS1017,loc666,03-01-2020 12:35:00,2,pay017,11:54:00 AM,1/3/20,12:01:00 AM,13.33,45,5,40,completed,5,3.9,polite,friendly Driver
trip_667,EMP021,cab21,CUS1018,loc667,03-01-2020 12:39:00,0,pay018,11:57:00 AM,1/3/20,12:01:00 AM,13.67,45,0,45,completed,2,3.5,unfriendly,arrived on time
trip_668,EMP022,cab22,CUS1021,loc668,03-01-2020 12:39:00,0,pay021,11:59:00 AM,1/3/20,12:01:00 AM,13,45,0,45,completed,1,1,poor,extremely unprofessional
trip_669,EMP023,cab23,CUS1022,loc669,03-01-2020 12:54:00,0,pay022,12:09:00 PM,1/3/20,12:01:00 AM,14.67,45,0,45,completed,5,2,polite,poor car quality
trip_670,EMP024,cab24,CUS1023,loc670,03-01-2020 13:32:00,0,pay023,12:15:00 PM,1/3/20,12:01:00 AM,25.33,74,0,74,completed,2,3,unfriendly,language barrier
trip_671,EMP025,cab25,CUS1024,loc671,03-01-2020 13:10:00,0,pay024,12:21:00 PM,1/3/20,12:01:00 AM,16,62,0,62,completed,3,3,not found in location,language barrier
trip_672,EMP026,cab26,CUS1025,loc672,03-01-2020 13:50:00,0,pay025,12:30:00 PM,1/3/20,12:01:00 AM,26.33,74,0,74,completed,3,3.5,not found in location,arrived on time
trip_673,EMP027,cab27,CUS1001,loc673,03-01-2020 13:24:00,0,pay001,12:31:00 PM,1/3/20,12:01:00 AM,17.33,62,0,62,completed,3,3.5,not found in location,arrived on time
trip_674,EMP028,cab28,CUS1002,loc674,03-01-2020 13:13:00,3,pay002,12:36:00 PM,1/3/20,12:01:00 AM,12,39,3.9,35.1,completed,1,2,poor,poor car quality
trip_675,EMP029,cab29,CUS1197,loc675,03-01-2020 13:27:00,3,pay197,12:46:00 PM,1/3/20,12:01:00 AM,13.33,45,4.5,40.5,completed,5,3.5,polite,arrived on time
trip_676,EMP030,cab30,CUS1198,loc676,03-01-2020 14:29:00,0,pay198,12:53:00 PM,1/3/20,12:01:00 AM,31.67,79,0,79,completed,3,2,not found in location,poor car quality
trip_677,EMP031,cab31,CUS1016,loc677,03-01-2020 14:09:00,0,pay016,1:17:00 PM,1/3/20,12:01:00 AM,17,62,0,62,completed,5,2,polite,poor car quality
trip_678,EMP032,cab32,CUS1017,loc678,03-01-2020 14:03:00,0,pay017,1:21:00 PM,1/3/20,12:01:00 AM,13.67,45,0,45,completed,2,1,unfriendly,extremely unprofessional
trip_679,EMP033,cab33,CUS1018,loc679,03-01-2020 14:20:00,0,pay018,1:33:00 PM,1/3/20,12:01:00 AM,15.33,45,0,45,completed,5,1,polite,extremely unprofessional
trip_680,EMP034,cab34,CUS1019,loc680,03-01-2020 14:15:00,0,pay019,1:36:00 PM,1/3/20,12:01:00 AM,12.67,39,0,39,completed,4,1,friendly customer,extremely unprofessional
trip_681,EMP035,cab35,CUS1001,loc681,03-01-2020 14:19:00,0,pay001,1:36:00 PM,1/3/20,12:01:00 AM,14,45,0,45,completed,5,1,polite,extremely unprofessional
trip_682,EMP036,cab36,CUS1002,loc682,03-01-2020 15:37:00,0,pay002,1:37:00 PM,1/3/20,12:01:00 AM,39.67,83,0,83,completed,2,2,unfriendly,poor car quality
trip_683,EMP037,cab37,CUS1003,loc683,03-01-2020 14:30:00,0,pay003,1:44:00 PM,1/3/20,12:01:00 AM,15,45,0,45,completed,5,1,polite,extremely unprofessional
trip_684,EMP038,cab38,CUS1024,loc684,03-01-2020 14:57:00,0,pay024,1:55:00 PM,1/3/20,12:01:00 AM,20.33,66,0,66,completed,4,1,friendly customer,extremely unprofessional
